EXPEDITION,SITE,HOLE,CORE,CORE_TYPE,SECTION,CC,TOP_DEPTH,BOTTOM_DEPTH,MBSF_TOP,MCD_TOP,AGE (MA),SPLITS,SIZE.MEAN.AREA,SIZE.MEAN.DIAMETERMEAN,SIZE.MEAN.DIAMETERMIN,SIZE.MEAN.DIAMETERMAX,SIZE.MEAN.SPHERICITY,SIZE.MEAN.SHAPEFACTOR,SIZE.MEDIAN.AREA,SIZE.MEDIAN.DIAMETERMEAN,SIZE.MEDIAN.DIAMETERMIN,SIZE.MEDIAN.DIAMETERMAX,SIZE.MEDIAN.SPHERICITY,SIZE.MEDIAN.SHAPEFACTOR,SIZE.SD.AREA,SIZE.SD.DIAMETERMEAN,SIZE.SD.DIAMETERMIN,SIZE.SD.DIAMETERMAX,SIZE.SD.SPHERICITY,SIZE.SD.SHAPEFACTOR,SIZE.95.AREA,SIZE.95.DIAMETERMEAN,SIZE.95.DIAMETERMIN,SIZE.95.DIAMETERMAX,SIZE.95.SPHERICITY,SIZE.95.SHAPEFACTOR,SIZE.9.AREA,SIZE.9.DIAMETERMEAN,SIZE.9.DIAMETERMIN,SIZE.9.DIAMETERMAX,SIZE.9.SPHERICITY,SIZE.9.SHAPEFACTOR,SIZE.SKEWNESS.AREA,SIZE.SKEWNESS.DIAMETERMEAN,SIZE.SKEWNESS.DIAMETERMIN,SIZE.SKEWNESS.DIAMETERMAX,SIZE.SKEWNESS.SPHERICITY,SIZE.SKEWNESS.SHAPEFACTOR,SIZE.KURTOSIS.AREA,SIZE.KURTOSIS.DIAMETERMEAN,SIZE.KURTOSIS.DIAMETERMIN,SIZE.KURTOSIS.DIAMETERMAX,SIZE.KURTOSIS.SPHERICITY,SIZE.KURTOSIS.SHAPEFACTOR,NUMBER.OF.TESTS,MASS.OF.PETRI.DISH,PD.W.SAMPLE,DRY.BULK.MASS,WASH.DATE,WASHER,DRY.WASHED.WEIGHT.W..PD,BULK.WASHED.WEIGHT,X.SAND,NOTES,FRAGMENTS,WHOLE.TESTS,SPLITS,FRAGMENTATION.INDEX,FILE_NAME
154,925.0,C,5,H,5,no,1.0,2.0,42.51,44.6,1.32748275862069,6.0,59998.7226778784,258.717639549656,220.014173369382,293.401884895156,0.684537260377204,0.805201531366137,40595.2505126488,225.868848945049,191.807143054777,256.865270991032,0.677559578506062,0.814850596890822,49963.1675981731,92.4283199123894,81.1557039076951,106.013870891384,0.12270168258374,0.0443991506821071,163914.917491758,454.687558099281,392.235810341419,518.456872058045,0.896699023292175,0.859351821421226,123549.397570763,393.571380354234,331.476910594008,451.647592583827,0.856898935679031,0.851368083774318,2.80385108287991,1.60611107226681,1.76215470104951,1.60639402474954,0.0493011992444243,-1.04178446720079,15.8031321711845,5.87119965240769,6.76241144358191,6.34162551147686,2.65710297541337,3.78483044687317,2419.0,47.76,61.43,13.67,16/04/2019,Fraass,50.78,3.02,0.1809,,,,,,"925C,5H-5,1-2"
154,925.0,C,5,H,5,no,7.0,8.0,42.57,44.66,1.32947619047619,5.0,48688.8698561007,233.458547023498,198.466299130593,263.836723014939,0.685262202880648,0.806064348470093,32840.4920399771,203.528008471488,174.100049415523,229.725832369482,0.677702294189341,0.814464050094888,42343.2291876684,82.4715477526724,71.9919919455785,94.5831528401624,0.116759913887295,0.0449548677482705,135701.853098454,413.402921244427,355.02567642607,464.087925955269,0.893493454940866,0.863822633391099,97176.8945337608,350.221772415653,298.739562585512,397.122761107871,0.848603043174102,0.854398609410984,3.27883385656656,2.01032095147236,2.06617293515802,2.0016497065544,0.141153975696806,-1.09834964629262,18.0166976531053,7.81655679349041,8.33422504117173,7.85772836473204,2.67287207804059,4.29413711156402,3739.0,45.87,65.14,19.27,17/04/2019,Fraass,48.34,2.47,0.1136,,,,,,"925C,5H-5,7-8"
154,925.0,C,5,H,5,no,14.0,15.0,42.64,44.73,1.33292063492063,6.0,63343.9821496236,264.82629688432,225.251540164576,299.755273937543,0.682425175493397,0.814891386045126,42828.3460153658,231.986965894838,198.836699254154,262.09390783462,0.681367225788338,0.822109544829478,56696.4188134428,97.7881119340589,85.1992170101078,112.401591132088,0.125584377452228,0.0417780713575548,170421.572758461,463.912044751705,400.372749489369,525.626263698337,0.89491692633314,0.868930086433415,126109.2527349,398.999603041381,339.074631937528,457.481503390908,0.851255078181739,0.859753011537203,3.78211999992575,1.8107061337427,1.90459502726765,1.77213836308066,-0.0339729515831265,-1.00185108566539,28.8583117905375,7.80253886454743,8.21784554828055,7.79637740556665,2.67324850689349,4.09526193610691,2146.0,45.27,60.72,15.45,16/04/2019,Fraass,47.57,2.3,0.1296,,39.0,181.0,10.0,0.822727272727273,"925C,5H-5,14-15"
154,925.0,C,5,H,5,no,19.0,20.0,42.69,44.78,1.33538095238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.43,63.27,17.84,43571,Fraass,47.85,2.42,0.1194,,,,,,"925C,5H-5,19-20"
154,925.0,C,5,H,5,no,25.0,26.0,42.75,44.84,1.33833333333333,6.0,63808.5097804464,262.714405667741,222.676206469359,297.806621660352,0.680406028840691,0.810695194483058,42311.7038597693,230.229999854952,195.823618956288,261.379715764892,0.674444735102748,0.81888317497854,70685.3933332027,106.336606958462,88.6917870303058,122.796292474407,0.124265278532237,0.0451186035223849,170109.574128263,464.386104704137,406.306288492042,522.139000829168,0.895712782112065,0.87335891189418,118385.799165299,385.89217752009,327.034803707372,433.496918320408,0.854990257384495,0.86194551435622,5.0635101301058,2.59815612058871,2.39302021816133,2.53609542893038,0.157357369026935,-0.753405472824897,39.8751191172519,12.8123564274533,10.8339788747016,12.5605872923645,2.40597671126322,3.28463152252163,2282.0,47.28,66.13,18.85,12/04/2019,Fraass,49.7,2.42,0.1138,,,,,,"925C,5H-5,25-26"
154,925.0,C,5,H,5,no,32.0,33.0,42.82,44.91,1.34177777777778,6.0,72921.2825748329,274.20415772598,233.903031876599,310.669546084136,0.684395949177293,0.82168619994824,41922.2657315157,229.949126565181,196.979827514881,258.703822566924,0.684325767627292,0.831167809966473,92469.3843268322,128.562888986635,107.752075261148,149.381351234042,0.122683815137633,0.0427795329343443,223065.550699187,529.436717354382,458.083893725992,598.878237294479,0.892660305574839,0.873860039602592,145881.779496017,428.642864923633,362.619212910936,487.988778429174,0.853577498077349,0.864968446102963,4.24205374867837,2.51324045145966,2.41910559257316,2.52008901656337,0.023223704730286,-1.32333819429779,25.9602433475213,10.7549076076603,10.105737074963,10.8218774060232,2.47741706256904,4.96316892280483,2364.0,47.62,64.24,16.62,17/04/2019,Fraass,50.54,2.92,0.1494,,38.0,130.0,10.0,0.773809523809524,"925C,5H-5,32-33"
154,925.0,C,5,H,5,no,36.0,37.0,42.86,44.95,1.34374603174603,0.0,72703.4991498071,275.934818144001,233.902620437253,313.214551620303,0.679113179574058,0.816877404954372,44219.5716480487,235.416313660933,201.037396576442,266.877911286762,0.676678158762295,0.825913811353261,89144.2140793086,123.557356314761,103.088068322325,144.0741089564,0.126936950124115,0.0428949176503743,207830.559847745,510.656959235218,439.261294162956,579.605981317617,0.896174563520175,0.871053002645308,139693.322502226,419.429072367721,354.848221454959,482.813106114282,0.855144473593136,0.860262760553977,4.62786262353398,2.58125271856198,2.5455484887783,2.55356373676486,0.0321546728582413,-1.22663488977077,30.7985613276986,11.8582085714674,11.4969154889483,11.7708219925754,2.63327644699428,4.7577364787621,2050.0,47.08,61.85,14.77,17/04/2019,Fraass,49.49,2.41,0.1403,,,,,,"925C,5H-5,36-37"
154,925.0,C,5,H,5,no,45.0,46.0,42.95,45.04,1.3481746031746,5.0,66300.410493303,260.526988196611,217.542298952102,296.306350867519,0.667609272355563,0.788115249065794,35941.0310792387,212.667339374701,177.287371111186,242.497971760517,0.662954014930402,0.795239691918404,82239.2263831609,125.009506718029,103.768980810882,145.149821737438,0.120495626916948,0.0454827464542105,215133.053787308,520.541447316246,434.130896220421,594.95042549396,0.888488658007997,0.851121367356084,142758.732134799,423.541512481285,354.532508948599,481.435952633949,0.836417204862924,0.839996250454518,3.7752123957524,2.2310696648581,2.15273341968073,2.25786688007561,0.213783459530513,-0.711305126307672,20.8422108139133,8.85915304698221,8.37741804786326,9.10065198629373,2.60553263633674,3.18007148062392,2734.0,46.68,59.89,13.21,25/04/2019,Fraass,48.66,1.98,0.1303,,,,,,"925C,5H-5,45-46"
154,925.0,C,5,H,5,no,49.0,50.0,42.99,45.08,1.35014285714286,6.0,76898.5564034104,282.153095491589,238.942302364445,320.008699421195,0.679438259028707,0.81685348975371,44583.4306596736,236.727407696853,201.23318590467,267.117402709045,0.676974005018568,0.826166218406286,92902.6239438551,130.532432381629,107.974765733787,152.24484721424,0.1244707547828,0.0406640677144682,234569.20305887,544.651673701757,462.021190398721,624.307421231647,0.896344119355558,0.867826553646789,163057.351742792,452.857355111672,377.668867397683,514.930702737482,0.847831551371133,0.858405031092028,4.1716825824123,2.26288832072258,2.22123762755316,2.21262017994564,0.071248216047346,-1.14463629642188,26.7437577304191,9.63910688519381,9.39394505490048,9.26755330799604,2.69598092181976,4.35619450803327,3134.0,45.97,62.95,16.98,16/04/2019,Fraass,49.75,3.78,0.1821,,67.0,288.0,10.0,0.811267605633803,"925C,5H-5,49-50"
154,925.0,C,5,H,5,no,56.0,57.0,43.06,45.15,1.3535873015873,6.0,75003.27057398,279.794092331756,236.426380472962,317.85050377587,0.672856584377736,0.815957918174903,45646.4697328519,239.274510592047,202.033084580973,272.577458090141,0.667747733513867,0.825092670981758,90594.226446106,126.546741826267,105.872620540592,146.183358527248,0.12467066752782,0.0429573940246535,220894.525263159,527.575722478899,451.243479307819,601.920491083064,0.887735003434361,0.869976013526201,143331.912618473,424.433604210165,360.819073649916,489.663160294454,0.842082526255692,0.860523079433962,4.33788764134593,2.42744070647517,2.39052651931796,2.37606008557563,0.0625230491820944,-1.15345154681138,28.3823649276673,10.6499217842469,10.2485628580292,10.4858843501136,2.67635638991748,4.37274934889369,2806.0,47.6,62.33,14.73,17/04/2019,Fraass,51.03,3.43,0.1889,,,,,,"925C,5H-5,56-57"
154,925.0,C,5,H,5,no,59.0,60.0,43.09,45.18,1.35506349206349,6.0,68549.1377651346,270.415703304361,228.916282625399,306.983472677943,0.675052738963666,0.818580771648193,42692.7906973094,231.456003497681,196.464139851934,261.958478481172,0.670904237455327,0.827765612199826,76215.3061403774,114.14701296446,95.0451397555431,133.530588997299,0.117988533292674,0.0415433913886169,197531.209471635,499.409775763868,429.333272309132,567.190635540026,0.881189022216917,0.869335604474467,135529.63389077,412.297833792755,347.611040451,468.661309790748,0.837121069859971,0.860329150720574,4.268682017836,2.33889185552102,2.30173573276599,2.34332940712172,0.163847760686839,-1.2179017740038,28.1988475912469,10.2877457141221,9.7353376504695,10.4420123278099,2.57249437521437,4.63366469704641,3037.0,45.24,60.37,15.13,16/04/2019,Fraass,48.9,3.66,0.1948,,,,,,"925C,5H-5,59-60"
154,925.0,C,5,H,5,no,76.0,77.0,43.26,45.35,1.36167326732673,5.0,57720.1416840941,249.59546632814,209.670347998378,282.851695531329,0.675382615356306,0.802956666481137,35919.288168725,212.630494516976,179.469326960449,241.124292790356,0.669298262744527,0.813846270989307,59896.723858797,101.471560100994,84.6249539920454,118.074776042212,0.119881831444986,0.0479491143654613,168068.349689232,460.97400134394,387.902669142515,522.228900803093,0.88895266248846,0.865009090997102,118298.827523244,385.527249425724,319.285295816361,438.527080185229,0.842498276863699,0.855073069628288,4.0778490359977,2.15299962555413,2.1362438226626,2.14919991505526,0.214696707029281,-0.848644965468764,29.184688442492,9.15173888522356,8.73604903693891,9.23391891606647,2.59397453116865,3.28033076058697,5099.0,46.51,57.57,11.06,25/04/2019,Fraass,50.16,3.65,0.2481,,28.0,350.0,11.0,0.925925925925926,"925C,5H-5,76-77"
154,925.0,C,5,H,5,no,87.0,88.0,43.37,45.46,1.36494059405941,7.0,59692.1755918099,258.692543528927,221.033830348532,291.495568269396,0.686014652017048,0.818129207392797,41368.0615434722,227.700485961218,195.451105469007,256.853728537112,0.682364013998313,0.831525047816366,50750.490823604,90.5552491122723,76.8408305254502,105.583734537883,0.117273749545965,0.0464685316089324,161928.151760147,453.45097083895,379.920263625986,516.918019692652,0.891724351263501,0.87014396456423,118507.559464176,385.967784963862,323.327342983809,436.638322381325,0.8489572127458,0.864024178873343,3.15989412215177,1.89095807866219,2.07547908055395,1.86317031577117,0.152231172280184,-1.25146245963634,16.7907571999762,7.3732731222515,8.88969912049957,7.34770463811716,2.70036429510732,4.3059715053258,2456.0,47.12,62.97,15.85,17/04/2019,Fraass,51.51,4.39,0.2169,,,,,,"925C,5H-5,87-88"
154,925.0,C,5,H,5,no,95.0,96.0,43.45,45.54,1.36731683168317,5.0,56439.3364004379,250.641648599543,212.184949855545,283.844762961608,0.682509806979456,0.813841789704711,37570.2265728662,217.306251402378,185.286984300492,245.947148820315,0.679655452658734,0.821278049451983,49415.3914146658,90.0077851273711,75.6459754851526,105.66721727265,0.118914538328381,0.0392493915176828,157310.519706247,443.903757954941,374.037529637391,506.042249120717,0.888795692767266,0.862581292331184,115925.48110366,381.809088246323,316.757033944958,435.472870158633,0.846170313408643,0.854872026232442,3.44048011258146,1.88537080796828,2.00871836250021,1.90290089114568,0.0601812274670485,-1.20293734998336,23.5415895874603,7.50987966806086,8.9827504233709,7.592223218849,2.68108320736635,4.75906464324011,6908.0,47.1,64.72,17.62,25/04/2019,Fraass,51.25,4.15,0.1906,,,,,,"925C,5H-5,95-96"
154,925.0,C,5,H,5,no,108.0,109.0,43.58,45.67,1.37117821782178,6.0,58096.8299005536,254.280149853458,217.653548947608,287.126211193398,0.688775878796379,0.821530973606166,38650.1977292527,219.950556914088,189.241015406314,248.361602305798,0.687176264154035,0.830159618625733,50412.706922179,91.9601217651738,77.4331214643665,108.850055965868,0.120539832754108,0.0405623246231367,158084.874897735,447.604563241758,383.693042435966,506.714523808839,0.897392591827931,0.869942152008719,118674.545016922,386.056831316372,329.244257207142,438.209919084573,0.85467732362168,0.862272953248904,2.96257452009788,1.79815635054011,1.79455818840777,1.9172237324061,0.0567358590369533,-1.2794762710146,14.9146824660042,6.65898443999279,6.46985809100858,7.62583508431244,2.49165730825424,4.84971286925054,2069.0,47.69,64.98,17.29,16/04/2019,Fraass,50.63,2.94,0.1453,,22.0,191.0,10.0,0.896713615023474,"925C,5H-5,108-109"
154,925.0,C,5,H,5,no,115.0,117.0,43.65,45.74,1.37325742574257,6.0,55799.0894210302,250.870425582697,212.743405195534,283.592746528723,0.68375022174009,0.814620039462746,39831.8600372792,223.977781549868,189.892228680016,251.891297127714,0.68003257322881,0.821867088189019,45923.0264415038,85.0543651729291,72.5170407567641,99.6387615641494,0.119359825517755,0.0391014526182149,146172.866705317,428.946554420834,360.342142160318,482.086491414237,0.884407482114832,0.86319908146185,106958.853538757,367.265704446087,310.74771390548,412.799699708176,0.845613743990299,0.856527967412069,3.35859736518099,1.87148418280645,1.90492583293838,1.97159402228056,0.00415177355493458,-1.18575915370998,20.275389843825,7.67327571901495,7.92272227284172,8.5124984663864,2.68973270456509,4.64204579588402,2618.0,47.38,62.06,14.68,16/04/2019,Fraass,50.13,2.75,0.1578,,,,,,"925C,5H-5,115-117"
154,925.0,C,5,H,5,no,125.0,126.0,43.75,45.84,1.37622772277228,6.0,51757.8699959447,243.311269150776,208.498631147204,273.511195368816,0.695886894371709,0.824512882055174,37798.5302664347,218.038537749695,187.133189834217,244.679858187161,0.695716109279213,0.832069628386079,39993.3345895726,77.1931251951102,67.0479838730255,89.7363407080239,0.113165867330589,0.036200902048865,131034.90492364,404.944399850033,351.532598750602,460.883342807904,0.889634224978245,0.867221634722135,96812.1812577222,349.412305366185,297.09267257984,394.222285584503,0.84560008770866,0.860261878351812,3.16146246057806,1.97278818241406,2.03215259566697,2.0449750196898,-0.0405434495264653,-1.57352227885996,17.2315833660349,7.75635428359165,8.10602315627541,8.58261157696248,2.82790860679922,6.31583392255723,3033.0,46.73,63.3,16.57,26/04/2019,Fraass,49.32,2.59,0.1352,,,,,,"925C,5H-5,125-126"
154,925.0,C,5,H,5,no,135.0,136.0,43.85,45.94,1.37919801980198,5.0,49420.6921623209,236.528423591755,202.519220727422,266.907468504868,0.691862569259822,0.815494355732814,35472.6863882056,211.385719875435,180.72047154272,237.388541496203,0.691101738241711,0.825257734989017,42515.2584369018,79.0530981443845,69.6077264486262,91.2676764810778,0.117887893858246,0.0412024977751703,127407.729992071,400.519967867454,347.301913879539,455.217078618714,0.888724836443069,0.864781194386329,91501.266586085,339.110485654211,290.726350832161,386.469402229103,0.846556926551992,0.856362391390762,4.93324520508064,2.2902479617871,2.34022515855788,2.24982774684199,-0.0901956898742602,-1.28183305066016,53.0594192346755,11.2101822419196,10.8820077469221,11.2349425508813,2.8910902411183,4.73171142388882,6023.0,47.39,69.43,22.04,25/04/2019,Fraass,,,,,,,,,"925C,5H-5,135-136"
154,925.0,C,5,H,5,no,144.0,145.0,43.94,46.03,1.38187128712871,6.0,50518.5086051249,239.265570277749,204.054867398993,269.774608915486,0.692763108918551,0.799522831369979,35832.31652667,212.383124551948,180.198318948921,239.146524874477,0.689003168136603,0.807971946100178,41925.2640755289,80.0135875041784,71.1506669160658,91.5619879745456,0.115553875359178,0.0441348063687272,133247.078501451,410.581369879257,359.430166347757,461.404674598084,0.895831465560992,0.856022885204159,93893.7150461835,344.212792939019,294.015445958705,393.285460362685,0.849738383820509,0.84730608219678,3.94382428145561,2.0609747470428,2.14751283735681,1.96973947631955,0.0627837718152726,-0.962147716385665,31.3898881303924,9.03167315951094,9.08930078813528,8.75534259161651,2.74410265414475,3.92809223027313,3520.0,45.69,64.32,18.63,16/04/2019,Fraass,48.83,3.14,0.1442,,121.0,637.0,9.0,0.840369393139842,"925C,5H-5,144-145"
154,925.0,C,5,H,6,no,5.0,6.0,44.05,46.14,1.38513861386139,5.0,55741.5427281826,248.481225230496,213.150810882785,281.438589745427,0.687010402473158,0.81826473217111,37434.6712548099,216.959305504615,186.720814877274,246.374317610014,0.691910864843025,0.830676082268968,48881.8971306868,91.6912483184015,79.982221859872,105.227492330061,0.126419158131975,0.045300484796191,157154.987815004,445.222812164894,388.006687985216,503.270958299143,0.893932249942696,0.870287211815855,117288.168774647,383.677799679457,326.881351433545,438.474664869682,0.853347349291358,0.863001716066404,3.10543172816576,1.72002678341075,1.75266954871179,1.66665803498971,-0.163779207573501,-1.26776683793501,18.6104037659434,6.61777998526146,6.75372839586081,6.38987139412473,2.62942762922905,4.3674265614357,2842.0,46.77,60.08,13.31,30/04/2019,Fraass,48.35,1.58,0.1061,,,,,,"925C,5H-6,5-6"
154,925.0,C,5,H,6,no,15.0,17.0,44.15,46.24,1.38810891089109,5.0,59214.5851766083,256.127371377597,220.582141841525,288.39139782107,0.694722306062439,0.816109374248952,39450.336836159,223.276762258191,191.806614341601,250.673509363045,0.696180386079501,0.826897305813494,50934.7928037962,94.8500726452743,83.9324594408226,108.553246651087,0.118822384059671,0.044881869300688,159474.681737775,448.506041720827,396.237565668909,508.648848804654,0.893887906885712,0.87024695488971,124467.726094207,394.47630933395,340.840101380441,450.644368664384,0.850559466607946,0.861844397199706,2.89408853588046,1.56236120378948,1.68722673491923,1.53932842652285,-0.0486438712591886,-1.18546301624119,17.555233952502,5.85074513296755,6.74676558997074,5.81949915160614,2.63215161380579,4.27216283413195,3490.0,47.45,62.21,14.76,25/04/2019,Fraass,49.87,2.42,0.1409,,,,,,"925C,5H-6,15-17"
154,925.0,C,5,H,6,no,41.0,42.0,44.41,46.5,1.39658510638298,5.0,54300.5002673604,246.115200636495,208.850378327251,277.651111583264,0.691161778936813,0.80144520452108,36945.5535449743,215.526428815547,183.457444463345,242.371155089292,0.685383505817292,0.80969497039358,47655.7090331583,88.1650152523308,75.4333510188378,103.045700806095,0.117078555366698,0.0434894789082223,147035.127774644,429.574555791235,369.886469543237,493.912715403451,0.894080628707613,0.85832778804923,107653.498535709,367.596062927276,305.657372229594,416.761634870843,0.8514165372039,0.847931561921945,3.35265469252473,1.94592043291181,2.06147782930533,1.96322178377345,0.100232637534591,-0.993092229213138,20.1975463706588,7.70397649937818,8.42277945150131,8.00254114371996,2.57872073817269,4.02701131367415,4643.0,47.39,67.91,20.52,30/04/2019,Fraass,50.82,3.43,0.1432,,,,,,"925C,5H-6,41-42"
154,925.0,C,5,H,6,no,51.0,52.0,44.51,46.6,1.3998829787234,5.0,62365.5121233906,263.11204507603,224.882596674929,296.575880962455,0.687291955089124,0.824791998184438,42624.8017711674,231.436171325883,199.041757927445,259.703290932808,0.685485362088549,0.835159450276468,56075.0129496407,96.2005863850259,81.9294661592421,112.905871654077,0.116042639305087,0.0415067685396841,170372.228487269,462.868821283129,398.485654071068,526.370631638141,0.891202040097961,0.871716398976318,124609.489870757,394.71435185,337.266654156702,450.082574172325,0.844964708217947,0.865180378277796,3.75088914880521,1.91775625598469,1.97038592335093,1.99830068472365,0.0884147590242122,-1.47205923022392,28.0194759504683,8.05868154491639,8.19360857432315,9.11970237363928,2.76056700198563,5.422305948891,4019.0,47.12,62.57,15.45,25/04/2019,Fraass,50.35,3.23,0.1729,,28.0,257.0,10.0,0.901754385964912,"925C,5H-6,51-52"
154,925.0,C,5,H,6,no,63.0,65.0,44.63,46.72,1.40384042553191,6.0,58352.81620166,253.474645889721,215.997710337136,286.679373531875,0.686193164318798,0.822495527819003,38283.6756152677,219.618679925991,187.065168151766,246.736449598049,0.683070691060352,0.831975058885879,56174.0043851632,95.5459169095713,81.1425421523956,112.65230260732,0.115192985464833,0.0406840810934322,164007.665867271,453.120665054792,383.48410159458,517.062489224139,0.88596271444686,0.869753247481504,117428.004786958,383.795716678388,324.025643320158,438.247395926806,0.839870197146928,0.862343319736474,4.02776890817132,2.18237506617025,2.33223721419192,2.19724055913034,0.0355088717617306,-1.44467020951573,28.8173712281276,9.36780458966685,10.8104445202343,9.47230006235487,2.73415394376357,5.35205850290777,3548.0,47.35,61.12,13.77,26/04/2019,Fraass,51.12,3.77,0.2149,,,,,,"925C,5H-6,63-65"
154,925.0,D,5,H,2,no,71.0,73.0,42.71,47.25,1.4216,5.0,51051.3954095299,238.59731828288,202.814533416647,269.354758407601,0.690578151145136,0.810071554107308,35562.7044362994,211.802636093387,182.454316233838,237.829625733714,0.68776889357358,0.816883932789895,46434.5914938591,85.8120281622889,71.7962537566581,100.885911698663,0.118732247962409,0.0413209272431861,139191.155377702,418.65891917785,346.34498481692,482.703818220743,0.892219570637655,0.865614623114768,94235.5135994598,343.735623512982,292.034074854859,393.405944130192,0.852316483240895,0.85544227420428,3.68817714902817,2.16704469062812,2.23636541297284,2.24118402846753,0.0591748039549629,-0.919795447395403,22.1086313326997,9.11951122366413,10.2983532681203,9.64069512258908,2.49171979240311,3.79683464633576,2577.0,47.72,58.72,11.0,05/03/2019,Todd,48.92,1.2,0.0984,,,,,,"925D,5H-2,71-73"
154,925.0,D,5,H,2,no,80.0,82.0,42.8,47.34,1.4252,7.0,40765.1980963736,212.381417267692,180.486938297619,241.502947307258,0.679319576741121,0.809163350456064,28908.9551981112,190.975368172107,165.050801448858,214.627418186923,0.676727447119925,0.821153098049444,39148.6045771063,78.4852464156871,67.4360028354622,90.4540599301381,0.124171614067669,0.0462103973229743,111182.471869774,375.583660991221,317.46535131803,426.367856289331,0.890933699881406,0.865234654457449,74338.536422073,304.997715064467,258.690532693928,345.110070363381,0.848066868635532,0.855659028021258,4.15153530340245,2.33096611479068,2.29669940623306,2.44031847737963,-0.00219994578243315,-1.14990106837951,27.2211060232892,10.4676994610013,10.6963798929024,11.2714592159215,2.58785718140438,4.05226094326382,2519.0,46.45,62.9,16.45,13/03/2019,Fraass,48.98,2.53,0.1333,,47.0,388.0,10.0,0.89,"925D,5H-2,80-82"
154,925.0,D,5,H,2,no,118.0,120.0,43.18,47.72,1.4404,6.0,51674.8046526337,240.650898563163,203.495887850265,270.82313762794,0.692066417526237,0.795871713531153,36201.9460054038,213.633154805165,180.495815618823,240.726751263933,0.686394730709595,0.802244945533818,46875.8094816114,84.6904260317729,73.1216891705786,97.8943423125198,0.11255541783834,0.0424833334005483,138426.239785828,418.854994402408,353.580162931419,466.34976313754,0.894938870564572,0.853461816032534,94142.4539424609,345.935160893737,289.05681590065,392.91263260249,0.84913046771087,0.841954924045776,4.00846542354946,2.32940473230501,2.55675575982169,2.26625621430989,0.180240891051061,-0.907048284412264,25.78190849499,10.2863255223281,12.2972582979148,9.80846237591389,2.71339991535954,3.85254138491563,2176.0,44.62,56.58,11.96,04/04/2019,Fraass,48.02,3.4,0.2214,,,,,,"925D,5H-2,118-120"
154,925.0,D,5,H,2,no,142.0,144.0,43.42,47.96,1.4492131147541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.34,56.81,9.47,43565,Fraass,51.14,3.8,0.2864,,,,,,"925D,5H-2,142-144"
154,925.0,D,5,H,3,no,1.0,2.0,43.51,48.05,1.45245901639344,5.0,,,,,,,,,,,,,,,,,,,,,,421.2994,,,,,,,,,,,,,,,,,,,,,2599.0,46.51,57.8,11.29,43565,Fraass,50.0,3.49,0.2361,,104.0,339.0,10.0,,"925D,5H-3,1-2"
154,925.0,D,5,H,3,no,10.0,12.0,43.6,48.14,1.45570491803279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.45,58.69,12.24,43558,Fraass,48.17,1.72,0.1232,,,,,,"925D,5H-3,10-12"
154,925.0,D,5,H,3,no,19.0,20.0,43.69,48.23,1.45895081967213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.47,64.68,18.21,43559,Fraass,48.4,1.93,0.0958,,,,,,"925D,5H-3,19-20"
154,925.0,D,5,H,3,no,36.0,38.0,43.86,48.4,1.46527659574468,4.0,,,,,,,,,,,,,,,,,,,,,,408.0772,,,,,,,,,,,,,,,,,,,,,2899.0,47.26,60.71,13.45,43549,Fraass,49.85,2.59,0.1615,,,,,,"925D,5H-3,36-38"
154,925.0,D,5,H,3,no,52.0,54.0,44.02,48.56,1.47208510638298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.13,65.06,17.93,43559,Fraass,50.97,3.84,0.1764,,37.0,462.0,10.0,,"925D,5H-3,52-54"
154,925.0,D,5,H,3,no,73.0,75.0,44.23,48.77,1.48102127659574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.09,59.39,12.3,43549,Fraass,50.32,3.23,0.208,,25.0,405.0,10.0,,"925D,5H-3,73-75"
154,925.0,D,5,H,3,no,82.0,84.0,44.32,48.86,1.48505263157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.21,59.86,12.65,43558,Fraass,50.48,3.27,0.2054,,,,,,"925D,5H-3,82-84"
154,925.0,D,5,H,3,no,91.0,93.0,44.41,48.95,1.48978947368421,5.0,,,,,,,,,,,,,,,,,,,,,,426.1124,,,,,,,,,,,,,,,,,,,,,2885.0,46.46,60.79,14.33,2019-03-27 00:00:00,Fraass,50.97,4.51,0.2394,,32.0,475.0,10.0,,"925D,5H-3,91-93"
154,925.0,D,5,H,3,no,95.0,97.0,44.45,48.99,1.49189473684211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2,61.82,14.62,43521,Todd,52.35,5.15,0.2605,,,,,,"925D,5H-3,95-97"
154,925.0,D,5,H,3,no,102.0,104.0,44.52,49.06,1.49557894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2,62.44,15.24,43521,Todd,51.77,4.57,0.2307,,,,,,"925D,5H-3,102-104"
