Min (Diameter) (µm),Max (Diameter) (µm),Mean (Diameter) (µm),Elongation,Sphericity,Shape Factor,Mean (Gray Intensity Value),Age (Ma),FILE_NAME,Area (µm²),Perimeter (µm)
200.98608712474453,266.22798072935433,235.70734589317684,1.2177684661835704,0.6893390789455374,0.8158984889188959,81.77481127588025,1.32644827586207,"925C,5H-4,145-146.csv",49380.995562457116,
212.2792094413499,280.9286496334777,248.25415867713045,1.2190091603821034,0.6890099329525464,0.812653947474608,89.05970890926623,1.29676470588235,"925C,5H-4,24-25.csv",55775.3073839097,
220.87252636556164,293.69953475046395,259.975709004939,1.2217692517718277,0.6852823079825873,0.8119992243622239,111.17518652745287,1.30064705882353,"925C,5H-4,35-36.csv",61856.866088717754,906.0027284510223
222.69798359184915,294.01750797003234,260.73822634923266,1.2169094222646508,0.6925191955453749,0.82081878042193,113.42516221403874,1.30298333333333,"925C,5H-4,43-44.csv",61485.87058175037,
229.11647422479692,303.2953311892127,267.6307646219843,1.2251568726114084,0.6868598736254403,0.8155212234520873,102.2735652877415,1.30751666666667,"925C,5H-4,59-60.csv",64499.72520878835,
214.85518465566366,284.1630361227118,252.18279392039085,1.2153505339727773,0.6915507410043497,0.8060051073774889,106.08277589871227,1.29076470588235,"925C,5H-4,7-8.csv",56403.97315239297,880.1293546157359
215.33534273057973,284.8805540556468,251.97973903862993,1.2168203618782472,0.6912492324314133,0.8065492117938429,123.48585266701552,1.31318333333333,"925C,5H-4,79-80.csv",56906.633115819575,879.7808961027368
220.3139651624056,290.7449605537916,257.23469633715087,1.2165638527033122,0.6930148691189808,0.8159608223735317,93.87013079187417,1.31851724137931,"925C,5H-4,99-100.csv",59014.63699113529,
220.01417336938152,293.401884895156,258.71763954965644,1.2241175450851043,0.6845372603772039,0.8052015313661366,84.71952374296872,1.32748275862069,"925C,5H-5,1-2.csv",59998.7226778784,
217.65354894760833,287.12621119339843,254.28014985345837,1.2194682191906079,0.6887758787963792,0.8215309736061664,109.32516979477542,1.37117821782178,"925C,5H-5,108-109.csv",58096.829900553596,880.4725271503875
212.7434051955342,283.5927465287231,250.87042558269744,1.2240850761392996,0.6837502217400898,0.8146200394627461,89.27280370566537,1.37325742574257,"925C,5H-5,115-117.csv",55799.08942103025,
208.49863114720398,273.51119536881623,243.31126915077567,1.2114423491940214,0.6958868943717094,0.8245128820551744,100.07270853620085,1.37622772277228,"925C,5H-5,125-126.csv",51757.86999594469,
202.51922072742198,266.90746850486767,236.52842359175543,1.2164375006899777,0.6918625692598221,0.8154943557328143,86.27511598534828,1.37919801980198,"925C,5H-5,135-136.csv",49420.69216232091,
225.25154016457637,299.75527393754334,264.82629688432013,1.2271422043550824,0.6824251754933967,0.8148913860451259,99.649161781124,1.33292063492063,"925C,5H-5,14-15.csv",63343.98214962359,
204.05486739899303,269.7746089154859,239.26557027774868,1.214633015087798,0.6927631089185505,0.7995228313699791,123.14937528815742,1.38187128712871,"925C,5H-5,144-145.csv",50518.50860512491,837.5894863366212
220.29837027016964,294.0015963745236,260.03805522636793,1.2233619748242028,0.6835895165778068,0.7957473524379851,123.7836025345121,1.33538095238095,"925C,5H-5,19-20.csv",61623.772362222175,913.4203908774513
222.67620646935862,297.8066216603516,262.71440566774123,1.2280256571669814,0.6804060288406911,0.8106951944830584,121.80612341765493,1.33833333333333,"925C,5H-5,25-26.csv",63808.50978044638,915.5750627666765
233.9030318765992,310.66954608413624,274.20415772597977,1.224218839610261,0.6843959491772929,0.8216861999482398,118.40075958511665,1.34177777777778,"925C,5H-5,32-33.csv",72921.28257483295,
233.90262043725298,313.2145516203028,275.9348181440013,1.230478068500686,0.679113179574058,0.8168774049543722,123.40615551753483,1.34374603174603,"925C,5H-5,36-37.csv",72703.49914980715,
217.5422989521022,296.3063508675193,260.5269881966111,1.2392752519410795,0.6676092723555632,0.7881152490657937,138.25848427432362,1.3481746031746,"925C,5H-5,45-46.csv",66300.41049330299,919.9489875022314
238.94230236444469,320.00869942119533,282.1530954915892,1.2293839482406785,0.6794382590287068,0.8168534897537101,106.21380915381967,1.35014285714286,"925C,5H-5,49-50.csv",76898.55640341043,
236.42638047296228,317.8505037758698,279.79409233175625,1.2357982888129297,0.6728565843777362,0.8159579181749034,105.93429428096312,1.3535873015873,"925C,5H-5,56-57.csv",75003.27057397996,
228.91628262539942,306.9834726779432,270.4157033043612,1.2315374019510221,0.6750527389636658,0.8185807716481934,105.01530278251876,1.35506349206349,"925C,5H-5,59-60.csv",68549.13776513464,
198.4662991305933,263.8367230149389,233.4585470234981,1.221682953061136,0.6852622028806482,0.8060643484700931,109.04362130301789,1.32947619047619,"925C,5H-5,7-8.csv",48688.86985610071,814.3656282401496
209.67034799837836,282.85169553132886,249.59546632813976,1.2315976312587456,0.6753826153563056,0.8029566664811373,8153.697961782953,1.36167326732673,"925C,5H-5,76-77.csv",57720.14168409412,875.7615124506959
221.03383034853232,291.4955682693955,258.6925435289269,1.2210762602755152,0.6860146520170479,0.8181292073927967,109.68492827003821,1.36494059405941,"925C,5H-5,87-88.csv",59692.175591809886,898.7084552754869
212.18494985554523,283.84476296160835,250.64164859954286,1.2250027664270946,0.6825098069794562,0.8138417897047109,92.89396831607795,1.36731683168317,"925C,5H-5,95-96.csv",56439.33640043785,
220.5821418415246,288.39139782106986,256.12737137759655,1.2138386661343217,0.6947223060624393,0.8161093742489516,113.71558781960594,1.38810891089109,"925C,5H-6,15-17.csv",59214.585176608285,888.2567236868267
208.85037832725112,277.6511115832644,246.11520063649516,1.2163409083153833,0.6911617789368125,0.8014452045210801,116.67932877290154,1.39658510638298,"925C,5H-6,41-42.csv",54300.50026736044,862.3573783021016
213.15081088278515,281.43858974542695,248.48122523049585,1.2233723238184864,0.6870104024731581,0.8182647321711097,119.01975294176928,1.38513861386139,"925C,5H-6,5-6.csv",55741.54272818264,
224.88259667492858,296.5758809624548,263.11204507602986,1.2197450375152237,0.6872919550891239,0.8247919981844376,110.37717624304223,1.3998829787234,"925C,5H-6,51-52.csv",62365.512123390625,910.090314655687
215.99771033713586,286.6793735318747,253.47464588972073,1.220666424136429,0.6861931643187984,0.8224955278190027,107.7408254029403,1.40384042553191,"925C,5H-6,63-65.csv",58352.81620166004,
199.40592378155756,266.5357067996436,236.50593345433094,1.2176585905382593,0.688569546400461,0.7901980162141903,124.72581151203632,1.64408333333333,"925C,6H-4,100-102.csv",49087.28268444422,832.8412684453211
210.17616136000316,276.90748460513623,246.48566256827084,1.2120763276575008,0.6944505040123876,0.8127897347440184,117.94226537114564,1.645,"925C,6H-4,103-105.csv",53718.325474139485,857.2546334433274
216.22772614447354,285.85673087012947,253.51806607669997,1.2166585736952964,0.6910749865120072,0.8195131462230844,96.30927125250577,1.64646835443038,"925C,6H-4,107-109.csv",57203.571152842516,
226.19659256082946,302.22661614814166,267.20072486420827,1.2246589387449578,0.6820278133968477,0.8106381625772665,91.66120202324207,1.65087341772152,"925C,6H-4,119-121.csv",65602.17141977546,
225.02394541737976,302.73582926229847,268.0574247078997,1.226104205871877,0.6782914365735615,0.79521167400698,117.43697900009879,1.65601265822785,"925C,6H-4,133-135.csv",66111.51899058072,942.2116536418717
235.80776077049603,314.0755968710978,278.23216883962766,1.224973977610953,0.6807699739540427,0.8173035765759129,108.4884890616719,1.65821518987342,"925C,6H-4,139-141.csv",71250.92413860737,
220.89025447532714,294.3180580805146,261.0975500671781,1.2199173440103555,0.68572684066464,0.8165537800016306,89.33855044827612,1.66115189873418,"925C,6H-4,147-149.csv",62464.52784715111,
222.37580201994678,296.1868932327352,262.0706506558186,1.2232871465101391,0.6842376907001864,0.8185578605387108,110.96380916980449,1.63133333333333,"925C,6H-4,59-61.csv",61013.410498600344,
218.41242739017977,291.394709179177,258.0009262357498,1.2226947759068414,0.6847375549754343,0.8139472309775055,92.0185427520926,1.63522222222222,"925C,6H-4,71-73.csv",59394.169604597315,
219.54698824551207,293.5843594080082,260.2837669609504,1.2208116731727692,0.684806135672,0.794487771010338,112.5056167046791,1.63705555555556,"925C,6H-4,77-79.csv",61311.409618565776,914.8731961591733
215.94305133089898,286.5027863722971,254.0453860181983,1.2205650069921625,0.686939369259097,0.8170687446772733,87.095835465896,1.63797222222222,"925C,6H-4,80-82.csv",57281.20947631635,
219.35675900600657,289.2840261567403,257.12278419502496,1.2130465731706934,0.6934150922230801,0.8198378466895531,106.37190375080736,1.63919444444444,"925C,6H-4,84-86.csv",59076.06415384705,
217.77479510439227,289.2406673506262,256.1927908445581,1.2205575639021553,0.6862762671346747,0.8127503537144236,89.78838100296825,1.64041666666667,"925C,6H-4,88-90.csv",58346.101589866514,
208.91833273414588,273.4927724511973,243.582542714028,1.2118551844676229,0.6949127905016191,0.8255957865087044,111.24984815679855,1.64163888888889,"925C,6H-4,92-94.csv",51718.17486747065,839.7259058595735
210.44841406964585,277.9826950452947,246.65978016523323,1.2178643338393942,0.6898625587136535,0.8218605913030896,93.56153367941174,1.64286111111111,"925C,6H-4,96-98.csv",53349.378495301906,
221.8059698324099,293.8963814456543,261.2583092361412,1.2162753664891308,0.6900354473863977,0.8172014995695088,106.45428532942303,1.66629113924051,"925C,6H-5,11-13.csv",62672.17674960685,906.5270539147951
218.2078026313018,292.9728865517756,258.63032563815835,1.2265328547204497,0.6793407086976399,0.797854765990342,104.03834687725525,1.70737614678899,"925C,6H-5,139-141.csv",62261.45429823387,907.7395364187848
211.17719412019514,282.3897503108144,249.56788566045682,1.2250506975154436,0.682115908308913,0.8104388878348707,82.87169465526168,1.67106329113924,"925C,6H-5,24-26.csv",56894.01849628281,
217.24588620686916,288.8312674153437,256.21439723722057,1.2228945220285412,0.6829075999997756,0.8192516432100941,107.26572874985486,1.66335443037975,"925C,6H-5,3-5.csv",59686.96075562764,887.446035120577
215.67989177389055,288.5683166709067,255.22481659655745,1.2227753564041957,0.6824353095709372,0.8061642602677672,104.81746795878253,1.674,"925C,6H-5,32-34.csv",59662.640101909616,891.2221786010257
206.9489843593884,276.37122073874303,244.4263061589913,1.227815211305595,0.677810962074506,0.8168329469841477,7247.977327725772,1.67743119266055,"925C,6H-5,43-45.csv",55010.2491381415,848.7072450361732
220.51306938478092,286.8480011541635,256.0642445634387,1.2096178526715673,0.6970337980446359,0.8308472369786721,107.17595852119598,1.68491743119266,"925C,6H-5,67-69.csv",58814.09565630858,880.6241591791587
216.2521972027638,286.55064749604674,253.9495164804729,1.220247608304902,0.6858570385691414,0.8120554483167204,108.03692587410838,1.69489908256881,"925C,6H-5,99-101.csv",57546.400038866195,883.7283002412505
210.95491937630734,284.20940106286486,251.14528802096345,1.2235108475151584,0.6814594917354825,0.7948885942701129,112.45394735197115,1.71466666666667,"925C,6H-6,15-17.csv",57909.64308717438,884.0189015951188
220.77075753375507,294.8342217373503,260.93512351471816,1.2186752656278856,0.6878338683300599,0.8140343638127092,87.40295270429476,1.718,"925C,6H-6,27-29.csv",63033.69392783104,
225.99687634138385,294.5979013511844,262.4099058105427,1.2120561004104318,0.6947280420301555,0.8323440808344393,104.00449625894026,1.72075862068966,"925C,6H-6,35-37.csv",63096.909600174906,903.0332010192703
235.54276515510077,317.0001312277492,278.82075998828606,1.2323363229104167,0.6746534248474269,0.8126328766455406,92.04671508004503,1.72420689655172,"925C,6H-6,45-47.csv",74386.4835399378,
218.7683166716496,294.71609771435624,259.9149379056425,1.228575596022295,0.6774835376426562,0.7980309308831911,114.13709091545398,1.71188888888889,"925C,6H-6,5-7.csv",63295.156892492494,913.4299765476113
211.88746858735294,281.80243686032264,250.0334655010759,1.216370327256476,0.6896257449521381,0.7996985779788727,112.54470375115461,1.72696551724138,"925C,6H-6,53-55.csv",56957.569641035516,877.0059326782728
204.51764356533008,273.2409629332736,242.1988545637322,1.219872175626983,0.6867599279068373,0.7967054520429272,111.38986575545782,1.72989189189189,"925C,6H-6,63-65.csv",52030.511262468746,849.9767383847058
214.42226749457745,283.0236520191977,251.35300572750072,1.2135852207622952,0.6927583605854226,0.8135588240755548,96.95348137851097,1.73232432432432,"925C,6H-6,72-74.csv",56353.02370953644,874.5112042383001
211.16259809309713,278.06328780217814,246.487851286563,1.2128098098218936,0.695730302443894,0.8181046454733328,104.63527619306383,1.7352972972973,"925C,6H-6,83-85.csv",53011.45202288925,
214.67609220184428,288.9014097982265,255.7353079931735,1.2223660135412158,0.6835276891369264,0.798610154739434,121.69547663414417,1.97185714285714,"925C,7H-4,105-107.csv",60977.44012448448,897.1137185306127
227.68217406602042,308.43882546658944,271.8536467634308,1.2332234062221528,0.6723425128312444,0.8056751947377025,119.08069913396477,1.97711688311688,"925C,7H-4,120-122.csv",67560.32262526572,952.1123789434656
219.17145920656125,297.2770498729092,262.241012626535,1.2318418552849768,0.6742813098735336,0.8041641538663126,119.626830205311,1.98062337662338,"925C,7H-4,130-132.csv",61943.692425360205,919.1757484260826
225.69593857988926,305.49943592376155,269.1561904329426,1.23521877659091,0.6714191754493649,0.807679130525318,117.87278800322308,1.98693506493507,"925C,7H-4,148-150.csv",65674.89175948358,941.0459785428274
245.3374287706646,332.4546360412861,292.9420168471488,1.2349968844461503,0.6729521394454218,0.8115240879028319,92.05558916461864,1.95542857142857,"925C,7H-4,52-54.csv",79938.50458041205,
233.03076388685636,316.4440201187083,277.26410882558645,1.2416268919885938,0.6684267701580239,0.8077820436997019,100.77315761801351,1.96042424242424,"925C,7H-4,69-71.csv",69050.98982728184,
231.57753483849595,311.9048528130981,274.5012304533226,1.2340186610117976,0.6743414071000895,0.8123238570148374,98.97270159169672,1.96133333333333,"925C,7H-4,72-74.csv",67982.86336710006,
225.56957007525122,300.8156877199322,266.15317513680844,1.2214465588149235,0.6859283584015582,0.8216151110418347,111.79350685029378,1.96466666666667,"925C,7H-4,83-85.csv",64662.1343514393,
224.33936852435775,300.35400365918537,265.29359701992405,1.2273297877429434,0.680602429176055,0.8191323360594854,114.64894150586342,1.96587878787879,"925C,7H-4,87-89.csv",64320.9691335471,
225.2219037286058,304.12086783882575,268.0968803594977,1.2303849597762062,0.676797731803188,0.8113759865972009,98.16267501720195,1.96678787878788,"925C,7H-4,90-92.csv",65173.44638330464,
216.22051562038558,289.65459911645536,256.0985094301021,1.2247458012693888,0.6818169205776469,0.8171695717856531,121.05188060749231,1.968,"925C,7H-4,94-96.csv",60170.10868026138,889.4206615491397
220.82189446424778,295.05634634524176,260.7596893341453,1.2247404247796652,0.6832820580136785,0.8180650515586984,96.63951697825959,1.9694025974026,"925C,7H-4,98-100.csv",62550.76536528817,
225.32555922873738,302.08129037635155,267.0239468437871,1.2279799608822715,0.6785262403257748,0.81140889964292,99.73274215739163,2.0281796875,"925C,7H-5,108-110.csv",63634.232779721635,
243.240777710573,330.3485347840728,290.63535488142844,1.2397973791666559,0.6668466586513547,0.8084162449115068,98.29249319592776,1.99184415584416,"925C,7H-5,12-14.csv",77130.1298894496,
222.07475069578393,295.38571954644505,261.75088366310706,1.2172930392226495,0.6896593842927857,0.8178329948932721,113.53993179013038,2.0318359375,"925C,7H-5,120-122.csv",60413.447956020034,
224.55550636940214,295.44584561366094,262.91296646566553,1.2118711810187879,0.6963848391326994,0.826872178928313,109.0448652394119,2.0354921875,"925C,7H-5,132-134.csv",61186.11862509756,
215.96687555202183,285.847535543643,255.3575394512221,2.211120578921915,1.6895486236732589,1.8059509694808633,100.62653693133956,1.9985,"925C,7H-5,28-30.xlsx",56832.24088652867,888.4703661021115
231.85852884097426,302.7248058496804,271.0612910772742,2.200891743439335,1.7011809416108725,1.8055386326390035,97.57291613306695,2.0065,"925C,7H-5,44-46.xlsx",68619.62660652473,943.074856458654
239.2148527130123,324.7646638271533,284.80385886577074,1.24073160045581,0.6677892137582189,0.8106691114173298,99.1254860789431,2.01321052631579,"925C,7H-5,60-62.csv",74850.51923714738,
209.70805448468252,275.04292737017107,246.02703621435674,2.202638415346323,1.698878448337455,1.8041490368863093,102.8440005897295,2.01763157894737,"925C,7H-5,74-76.xlsx",51741.78566720114,856.3650008958609
213.88125593794965,279.0826652379087,250.68411014364995,2.2015601093897206,1.7005700578112246,1.8101648475698104,103.1963670742658,2.0233046875,"925C,7H-5,92-94.xlsx",54996.13947615647,869.2509971589009
226.02191639578948,295.8549668871512,264.33840057310965,2.2050255804815397,1.696357021635961,1.8101083447884316,86.77559863653742,2.07751886792453,"925C,7H-6,116-118.xlsx",,
225.7002650310824,297.50868458123387,265.1448859713499,2.210040852376764,1.6909892766914851,1.8099118460612087,103.74096977390384,2.08544339622642,"925C,7H-6,140-142.xlsx",,
207.12040427837138,268.3471271530814,241.12342111788493,2.1915304143580436,1.7116038019366602,1.8102592688521693,98.18868462299322,2.0482890625,"925C,7H-6,24-26.xlsx",49637.82288471154,835.7813535144531
211.5489063813683,274.6948024671566,247.0276801270753,2.193015369913208,1.7099493605563767,1.8091587771262025,104.10561579165484,2.0421953125,"925C,7H-6,4-6.xlsx",51805.573260529665,856.5910093364546
207.75736224176924,270.38138889673144,242.61445164873223,2.195312623542129,1.7073602365559708,1.8091352980096191,100.13455554740801,2.0549921875,"925C,7H-6,46-48.xlsx",50091.23188042083,841.9975389608597
241.53567820515883,316.35763282494617,282.7920751708884,2.20697904041156,1.6940295040003357,1.8092318162644114,91.13403777343113,2.06728301886792,"925C,7H-6,85-87.xlsx",,
225.3852771868712,297.99498173847746,266.09796934506153,2.2037176698313288,1.6982784130319575,1.7966027520954013,102.19313042993743,2.28170422535211,"925C,8H-3,100-102.xlsx",61140.10232171423,934.0467492192319
236.0775208068071,313.54371928042116,279.1800449466613,2.209967863871517,1.6920122058410154,1.7946443936490715,117.35615528590397,2.29387323943662,"925C,8H-3,136-138.xlsx",67581.47131189436,981.7881464914204
242.1016459309892,322.9750357329396,286.85469500941014,2.2153153261835397,1.6863270388381049,1.7887096077065656,111.21722872165564,2.33824489795918,"925C,8H-4,104-106.xlsx",71156.44774595284,1013.2954889932608
238.0996588576083,315.86871003561504,281.230877846621,2.2119042947592225,1.689544230306553,1.798166292219218,109.99482747551023,2.30574285714286,"925C,8H-4,21-23.xlsx",69166.08223587851,987.5424398681199
232.2891440103158,308.7311083888883,274.2694106274751,2.2112291581711228,1.6904494042995575,1.79274138024774,117.55422414050867,2.34986577181208,"925C,8H-5,0-2.xlsx",64901.380296840405,965.7806372526859
231.56201082569999,311.7135370135316,276.38472497994405,2.2199512036898463,1.6803096790008418,1.7851579979842898,109.89941924731734,2.35969127516779,"925C,8H-5,24-26.xlsx",66653.41329695046,977.6086740157604
238.2540266285479,315.0481657210196,280.07977500695483,2.2083336335187957,1.6927130786245779,1.795132754310086,105.48433323921593,2.37279194630872,"925C,8H-5,56-58.xlsx",67451.33969637309,983.8577919666394
217.91941324951304,281.24286394718393,252.43815912776716,2.1922689228205083,1.7099746896296568,1.8093171244110753,102.11771394189962,2.60444444444444,"925C,9H-3,100-102.xlsx",,
219.96990980303536,287.1437477524338,257.20873067976663,2.204020944926551,1.6961691229563944,1.8079509397194948,97.9727948657362,2.6187037037037,"925C,9H-3,135-137.xlsx",,
225.5929138638288,295.2324752144487,263.9795491103085,2.2076610786312236,1.6931382947969702,1.812918851618868,102.36726932459474,2.65933802816901,"925C,9H-4,104-106.xlsx",,
229.4767878767915,301.40026461170123,268.5199183021074,2.2081350935811814,1.69214755988853,1.788992465619759,113.87927043851347,2.67067605633803,"925C,9H-4,139-141.xlsx",62086.099187594424,946.664537307305
224.24098505873536,293.8971937203766,262.539829613791,2.205727149171771,1.6949875068303129,1.8089456857851072,97.60795129090037,2.63245070422535,"925C,9H-4,23-25.xlsx",,
227.28138724025573,297.92940366226395,265.76757819104904,2.204826649778242,1.6958279767434192,1.8005459452370218,109.1925369318841,2.63752112676056,"925C,9H-4,38-40.xlsx",59779.29480023215,927.9351150087485
242.9045226501896,322.0347830988918,287.610138105399,2.2169856899468656,1.6841290694326598,1.8046703070852208,101.92596340516316,2.64495774647887,"925C,9H-4,60-62.xlsx",,
220.9000272931044,291.1987318505692,259.79080060975326,2.206048437273009,1.6945052183013458,1.8003524514521743,105.34180091862248,2.7066338028169,"925C,9H-5,100-102.xlsx",57417.89989987653,908.9205324853027
220.16988836145694,284.9245158670288,255.1717591993226,2.1978593118163894,1.7043713925105575,1.8173946456708134,90.50262290260997,2.71440845070423,"925C,9H-5,124-126.xlsx",,
207.22963743336473,268.7422028378539,241.34627166854605,2.195497513831059,1.7063477339865876,1.8047454617432264,110.23232147879189,2.68071830985915,"925C,9H-5,20-22.xlsx",49080.479095270995,840.1945436463192
233.63574460820814,312.7416942426567,277.4351225665302,2.217835353853514,1.682395342287931,1.7983312320899238,108.17765325515441,2.69367605633803,"925C,9H-5,60-62.xlsx",66527.0373857801,974.845098847994
233.77406382670333,300.9270594331265,269.9587555363883,2.1945877842451322,1.7095264132691141,1.8118220432996042,95.92969403315112,3.42458823529412,"925D,11H-1,144-146.xlsx",,
239.69791279769333,309.76986633340874,278.05577764997145,2.1964585901822447,1.7071963175444358,1.8075674893926872,115.85758442107384,3.40071014492754,"925D,11H-1,81-83.xlsx",66641.90080812019,967.1173220907154
225.5706836373188,293.1393285510698,262.28815585145827,2.200678260923102,1.702803454447224,1.8098917977983946,102.33920123426101,3.40598550724638,"925D,11H-1,95-97.xlsx",60506.77697098973,911.1018322706027
252.20252341652818,326.62103190666676,293.0941121022386,2.1950723799798793,1.7089623510679086,1.804945694017696,106.88266485596627,3.46324137931034,"925D,11H-2,107-109.xlsx",74269.45558791282,1021.1778506335107
254.17361625944298,330.4859342579572,295.884557140933,2.2014330663087436,1.700977374197904,1.8108953093062319,107.89037422575974,3.432,"925D,11H-2,18-20.xlsx",74849.88924699185,1028.1125664350539
236.14843968909182,309.9893090594044,277.06537758187784,2.206082686088926,1.695458667601354,1.8056840521441135,113.96910268945756,3.4425,"925D,11H-2,48-50.xlsx",66540.54936529355,965.0048991515545
251.94655328025217,328.85258393843367,294.6698398545894,2.2029576541323426,1.69947838245248,1.8031529091201364,114.94778597880291,3.45227027027027,"925D,11H-2,73-75.xlsx",75380.47298476109,1027.4713478458232
236.04879119518654,305.75376316299963,274.5670980676973,2.195274182763563,1.7081536336623213,1.8075640285562562,115.15086785578794,3.48527848101266,"925D,11H-3,19-21.xlsx",64585.04689158844,954.4453149764647
244.7419397357147,316.0692825399258,284.5185589090312,2.194259249682245,1.7085727196711515,1.8119618607165247,123.44750694774979,3.49325316455696,"925D,11H-3,40-42.xlsx",69312.44345608413,987.0505185439166
253.45357367805636,328.37436964347904,294.657986083588,2.2023714711412414,1.6992296680380206,1.8225624199064538,109.43300099791671,3.50388607594937,"925D,11H-3,68-70.xlsx",74448.25614036838,1016.5843493663223
247.15735740023155,319.80973657729254,286.9745790015824,2.200097503131227,1.7023324720615094,1.8111197803410108,109.91622858748133,3.51493548387097,"925D,11H-3,98-100.xlsx",,
224.47598508346667,292.6343186684228,261.79200640676606,2.2049355337852803,1.6967673868426931,1.809965633446645,102.6943130227871,3.57226229508197,"925D,11H-4,120-122.xlsx",,
243.65188310668924,317.6717050100459,284.4928055616244,2.2048182225338273,1.6972273684067223,1.8072132339785052,124.87664776812154,3.5395,"925D,11H-4,25-27.xlsx",69465.46395223845,989.894973705155
242.1796919730134,314.142985575209,282.179356462665,2.1965066498710164,1.706609222601705,1.8005501807904514,125.92663432219395,3.55434482758621,"925D,11H-4,68-70.xlsx",68609.54215464216,984.8019664624701
238.47537132800232,308.1805730828285,277.09954920529304,2.1966831411507353,1.7056793641979484,1.8114946821130273,126.72759803466592,3.62577551020408,"925D,11H-5,132-134.xlsx",65482.92197445575,961.047536841316
254.31015011777387,329.93679911476517,295.9479917158177,2.205359466551358,1.6955115106345564,1.8229061425415514,114.5957260634451,3.5889,"925D,11H-5,19-21#.xlsx",74674.67543790527,1020.7163141953375
225.74652572071344,294.6758895668144,264.0587814224966,2.203807028340337,1.6979277439433555,1.8030027699893578,121.45582918425328,3.60645,"925D,11H-5,73-75.xlsx",60460.22591823446,919.8593039088048
233.1338371977116,304.9089571200751,272.83714213033414,2.2057521686545223,1.6955758421661304,1.8050350307276173,116.44314470935704,3.67201149425287,"925D,11H-6,121-123.xlsx",64202.1703677274,950.4297419435048
238.82081468603707,310.6906114333909,278.2201409073607,2.2045743638183883,1.6980772505249162,1.8086622439343891,125.83848015410693,3.64284615384615,"925D,11H-6,28-30.xlsx",66387.16534215261,966.5762893086351
254.69227507579774,329.8959239226889,295.7579283686835,2.1989018583355806,1.7035975151182698,1.8056725310914972,112.441272015635,3.6561724137931,"925D,11H-6,68-70.xlsx",,
249.77229562969865,324.65724057902605,290.5040610657118,2.2053062490956306,1.697154075221022,1.8108978114411796,108.55652603106266,3.63532653061224,"925D,11H-6,8-10.xlsx",,
267.7455948745256,347.0390241167108,310.77701332076396,2.2015873973494866,1.7008979914904452,1.8075264783780152,113.61587818187256,3.6863125,"925D,11H-7,12-14.xlsx",,
262.7478704795981,340.30129216927264,304.91529097489854,2.202687237906351,1.6988541503355061,1.8142157570076118,112.47387997749367,3.81625,"925D,12H-2,132-134.xlsx",,
252.72145963876414,327.4656901278729,293.12209810252523,2.2012287092412457,1.701918790147785,1.811789055615597,109.73308115240816,3.80396551724138,"925D,12H-2,89-91.xlsx",,
241.60049493293727,313.1345774797961,280.4184745528349,2.1996903537583083,1.702976671675108,1.809189161401417,124.14643700278745,3.855,"925D,12H-3,116-118.xlsx",68080.15714757898,974.3587298029844
256.42506585452844,332.94022387590036,297.7195647633866,2.2040477390457327,1.6985373922883356,1.8111550103435505,109.40020599474356,3.86405263157895,"925D,12H-3,143-145.xlsx",,
245.43921967471155,316.2321418248436,283.5869226266065,2.1975737688349826,1.7056423524483215,1.8171091661943615,108.44413719628973,3.84382051282051,"925D,12H-3,78-80.xlsx",,
234.54482263299906,303.7515723141788,271.79459200905495,2.196645612812342,1.7067188683757228,1.811363840133487,102.0332836356274,3.82392307692308,"925D,12H-3,8-10.xlsx",,
245.01325864577697,318.0228073708861,284.41382564003624,2.2032944789094002,1.6981558012428741,1.8152458199911476,122.79234847333059,3.90560869565217,"925D,12H-4,115-117.xlsx",69168.31317787495,985.5175522457993
238.73925713174373,309.82030287611485,276.73661047430676,2.2024064210942287,1.698275493078028,1.8085066118236752,110.68263229366808,3.91763157894737,"925D,12H-4,148-150.xlsx",66840.1944769116,962.2785126654153
243.009984698984,315.16488268442595,282.369824604888,2.2010107403324652,1.7003499769784347,1.8147983767239213,114.2513814667177,3.8726052631579,"925D,12H-4,18-20.xlsx",68565.16640093725,977.7369661701908
237.7488874358161,306.83035538895473,275.2746117895855,2.1945163301973922,1.708251013551039,1.8125620528947515,123.5096785362299,3.88266666666667,"925D,12H-4,48-50.xlsx",64681.030201748006,953.7949235716322
257.0915327447687,334.5107405040577,299.3887293748066,2.2029139673604763,1.6987381076415726,1.8126711018631356,118.65354614508394,3.895,"925D,12H-4,85-87.xlsx",,
266.8378136605332,344.37334228121745,308.8402734031784,2.1993590181690776,1.7030706967411702,1.811508062113748,111.60096390605216,3.92546666666667,"925D,12H-5,25-27.xlsx",,
236.37781996002306,304.54451171845494,273.7112771471789,2.1927684143964172,1.7103576421056401,1.8076906431901987,125.21358951181985,3.92928,"925D,12H-5,38-40.xlsx",64432.103166181216,951.1167662920564
251.9515523207219,325.26251496657017,291.8002299577801,2.1978139932441603,1.7045090822492057,1.8099139202064445,103.04279565935785,3.93749333333333,"925D,12H-5,66-68.xlsx",,
232.70728258731785,301.5604024446405,270.48674714992563,2.1946991996330305,1.7079635778557434,1.8054929163748819,118.87253011630575,3.94424,"925D,12H-5,89-91.xlsx",62440.210045812084,941.5712797838206
236.19687813989506,306.9051539614598,275.0196924590178,2.1990515183789774,1.703504815545806,1.8020283365435479,119.15643668568325,3.998,"925D,12H-6,119-121.xlsx",65404.549355092546,959.6467552519492
